Date,Close,supertrend,trend,signal,atr
2023-04-20 00:00:00-04:00,311.9215393066406,300.0347733692075,1,1,4.87018207054044
2023-04-21 00:00:00-04:00,312.2469482421875,300.0347733692075,1,1,4.754777092787427
2023-04-24 00:00:00-04:00,311.5960693359375,300.0347733692075,1,1,4.696927163260219
2023-04-25 00:00:00-04:00,305.7181701660156,300.0347733692075,1,1,4.78832501169358
2023-04-26 00:00:00-04:00,307.57232666015625,300.0347733692075,1,1,4.795005948986164
2023-04-27 00:00:00-04:00,315.93548583984375,300.0347733692075,1,1,5.08579914970086
2023-04-28 00:00:00-04:00,318.1150207519531,301.43679852156555,1,1,4.982467286388577
2023-05-01 00:00:00-04:00,317.7500915527344,303.50122974025516,1,1,4.8055057788877615
2023-05-02 00:00:00-04:00,314.97882080078125,303.50122974025516,1,1,4.803207462643613
2023-05-03 00:00:00-04:00,312.9176025390625,303.50122974025516,1,1,4.832771910419223
2023-05-04 00:00:00-04:00,311.8130798339844,303.50122974025516,1,1,4.7066566854243215
2023-05-05 00:00:00-04:00,318.4404602050781,303.50122974025516,1,1,4.905137393978474
2023-05-08 00:00:00-04:00,319.2294006347656,303.99418766675353,1,1,4.746378888222281
2023-05-09 00:00:00-04:00,317.2077331542969,303.99418766675353,1,1,4.574299326355273
2023-05-10 00:00:00-04:00,320.6593933105469,305.6681146806413,1,1,4.558223032211364
2023-05-11 00:00:00-04:00,321.70489501953125,307.696709138447,1,1,4.4179044415037705
2023-05-12 00:00:00-04:00,320.55096435546875,307.696709138447,1,1,4.400319828516872
2023-05-15 00:00:00-04:00,322.2867431640625,308.10274838606796,1,1,4.302275675954887
2023-05-16 00:00:00-04:00,322.6516418457031,310.3539454288269,1,1,4.197850096381796
2023-05-17 00:00:00-04:00,326.5570373535156,312.15515748519863,1,1,4.22697714617959
2023-05-18 00:00:00-04:00,332.6222229003906,316.7641432481318,1,1,4.37377556642732
2023-05-19 00:00:00-04:00,331.8727111816406,319.4068279244479,1,1,4.257197941761981
2023-05-22 00:00:00-04:00,332.9871826171875,320.43183872759687,1,1,4.124293544155301
2023-05-23 00:00:00-04:00,328.7661437988281,320.43183872759687,1,1,4.156562820970263
2023-05-24 00:00:00-04:00,327.0797119140625,320.43183872759687,1,1,4.127353130825096
2023-05-25 00:00:00-04:00,335.0385437011719,320.6949690040601,1,1,4.491903876778184
2023-05-26 00:00:00-04:00,343.5989074707031,325.67423011335507,1,1,4.842386204206242
2023-05-30 00:00:00-04:00,345.1571350097656,331.7317235433102,1,1,4.88605695903466
2023-05-31 00:00:00-04:00,343.1945495605469,331.7317235433102,1,1,4.825169644765192
2023-06-01 00:00:00-04:00,347.1591491699219,331.7317235433102,1,1,4.952489873407834
2023-06-02 00:00:00-04:00,349.76275634765625,334.43931156882087,1,1,4.8678362410204805
2023-06-05 00:00:00-04:00,350.0093688964844,336.4419338318433,1,1,4.777254789548665
2023-06-06 00:00:00-04:00,349.9501953125,336.4419338318433,1,1,4.6396072606001955
2023-06-07 00:00:00-04:00,344.0130920410156,336.4419338318433,1,1,4.937978506822892
2023-06-08 00:00:00-04:00,348.283447265625,336.4419338318433,1,1,4.92340001651747
2023-06-09 00:00:00-04:00,349.6148681640625,336.4419338318433,1,1,4.897885859928314
2023-06-12 00:00:00-04:00,355.5223083496094,338.0319570113238,1,1,4.977041739143575
2023-06-13 00:00:00-04:00,358.2541198730469,342.3536500727839,1,1,4.9089503636402005
2023-06-14 00:00:00-04:00,360.8577880859375,343.4042406986833,1,1,4.964773689574249
2023-06-15 00:00:00-04:00,365.15765380859375,347.3287920661247,1,1,5.158906175309738
2023-06-16 00:00:00-04:00,362.8597717285156,349.5578936075707,1,1,5.168698195552953
2023-06-20 00:00:00-04:00,362.34027099609375,349.5578936075707,1,1,5.11200104284638
2023-06-21 00:00:00-04:00,357.4024963378906,349.5578936075707,1,1,5.1658649153024525
2023-06-22 00:00:00-04:00,361.6194152832031,349.5578936075707,1,1,5.227878362054549
2023-06-23 00:00:00-04:00,358.0345153808594,349.5578936075707,1,1,5.231853170393088
2023-06-26 00:00:00-04:00,353.2348937988281,349.5578936075707,1,1,5.369570801175585
2023-06-27 00:00:00-04:00,359.3084716796875,349.5578936075707,1,1,5.472058743152055
2023-06-28 00:00:00-04:00,360.0096435546875,349.5578936075707,1,1,5.407095945055731
2023-06-29 00:00:00-04:00,359.2886657714844,349.5578936075707,1,1,5.214862216643976
2023-06-30 00:00:00-04:00,364.8290100097656,349.5578936075707,1,1,5.313588044262664
2023-07-03 00:00:00-04:00,365.68817138671875,350.1354686383543,1,1,5.0723055663768495
2023-07-05 00:00:00-04:00,365.6783447265625,350.8937377062737,1,1,4.946310447948708
2023-07-06 00:00:00-04:00,362.89337158203125,350.8937377062737,1,1,4.99931960302048
2023-07-07 00:00:00-04:00,361.6885070800781,350.8937377062737,1,1,4.9575431917409665
2023-07-10 00:00:00-04:00,361.8069763183594,350.8937377062737,1,1,4.8602006444347
2023-07-11 00:00:00-04:00,363.5945129394531,350.8937377062737,1,1,4.795913072151938
2023-07-12 00:00:00-04:00,368.186767578125,352.98488121991073,1,1,4.878006714950762
2023-07-13 00:00:00-04:00,374.43804931640625,357.9247000965763,1,1,5.035351870534049
2023-07-14 00:00:00-04:00,374.3591003417969,360.77361814165243,1,1,5.005814728938833
2023-07-17 00:00:00-04:00,377.8550109863281,361.7827591130609,1,1,4.960746850402214
2023-07-18 00:00:00-04:00,380.9461364746094,363.470084914184,1,1,5.109364607707651
2023-07-19 00:00:00-04:00,380.8573303222656,366.32923992683004,1,1,5.004002115841665
2023-07-20 00:00:00-04:00,372.0777893066406,366.32923992683004,1,1,5.347046590176747
2023-07-21 00:00:00-04:00,370.96185302734375,366.32923992683004,1,1,5.298773880110831
2023-07-24 00:00:00-04:00,371.55438232421875,366.32923992683004,1,1,5.148841816935643
2023-07-25 00:00:00-04:00,374.0726623535156,366.32923992683004,1,1,5.0801588122431935
2023-07-26 00:00:00-04:00,372.82830810546875,366.32923992683004,1,1,5.003686139070712
2023-07-27 00:00:00-04:00,371.93951416015625,366.32923992683004,1,1,5.3093638844673645
2023-07-28 00:00:00-04:00,378.7142639160156,366.32923992683004,1,1,5.487395272916039
2023-07-31 00:00:00-04:00,378.9117736816406,366.32923992683004,1,1,5.274612921362443
2023-08-01 00:00:00-04:00,378.0328369140625,366.32923992683004,1,1,5.108772339659752
2023-08-02 00:00:00-04:00,369.7373046875,366.32923992683004,1,1,5.425280265018683
2023-08-03 00:00:00-04:00,369.14471435546875,366.32923992683004,1,1,5.3326227992484565
2023-08-04 00:00:00-04:00,367.4164123535156,366.32923992683004,1,1,5.415175266442051
2023-08-07 00:00:00-04:00,370.52728271484375,366.32923992683004,1,1,5.295021488932768
2023-08-08 00:00:00-04:00,367.3769226074219,366.32923992683004,1,1,5.366150883944404
2023-08-09 00:00:00-04:00,363.3377685546875,381.27163116915983,-1,-1,5.357426326512691
2023-08-10 00:00:00-04:00,364.0093078613281,381.27163116915983,-1,-1,5.491110665621638
2023-08-11 00:00:00-04:00,361.6885070800781,377.9142054470768,-1,-1,5.37399747164412
2023-08-14 00:00:00-04:00,365.7474670410156,377.9142054470768,-1,-1,5.3971606702018615
2023-08-15 00:00:00-04:00,361.8663024902344,377.9142054470768,-1,-1,5.336844672847686
2023-08-16 00:00:00-04:00,358.0345153808594,376.3226599538111,-1,-1,5.3076398216620655
2023-08-17 00:00:00-04:00,354.12371826171875,372.83278319701304,-1,-1,5.362348733045172
2023-08-18 00:00:00-04:00,353.6793518066406,368.55524264031294,-1,-1,5.310866888151773
2023-08-21 00:00:00-04:00,359.3775939941406,368.55524264031294,-1,-1,5.387209936248697
2023-08-22 00:00:00-04:00,358.86407470703125,368.55524264031294,-1,-1,5.276108216047362
2023-08-23 00:00:00-04:00,364.52288818359375,368.55524264031294,-1,-1,5.381745820268216
2023-08-24 00:00:00-04:00,356.73089599609375,368.55524264031294,-1,-1,5.824778598728452
2023-08-25 00:00:00-04:00,359.4961242675781,368.55524264031294,-1,-1,5.9137960268221645
2023-08-28 00:00:00-04:00,362.20208740234375,368.55524264031294,-1,-1,5.751677660249514
2023-08-29 00:00:00-04:00,370.1125183105469,349.6197542344464,1,1,5.968657029273511
2023-08-30 00:00:00-04:00,372.176513671875,353.59979804957686,1,1,5.795568054007873
2023-08-31 00:00:00-04:00,373.2925109863281,356.84367987386196,1,1,5.583349517984762
2023-09-01 00:00:00-04:00,372.8974914550781,357.1929077878216,1,1,5.51960807452466
2023-09-05 00:00:00-04:00,373.3714904785156,357.1929077878216,1,1,5.370833402967202
2023-09-06 00:00:00-04:00,370.0829162597656,357.1929077878216,1,1,5.366002478372958
2023-09-07 00:00:00-04:00,367.4361572265625,357.1929077878216,1,1,5.377045024108098
2023-09-08 00:00:00-04:00,367.9497375488281,357.1929077878216,1,1,5.222228274311178
2023-09-11 00:00:00-04:00,372.28515625,357.1929077878216,1,1,5.195565217718937
2023-09-12 00:00:00-04:00,368.1571350097656,357.1929077878216,1,1,5.139769536736734
2023-09-13 00:00:00-04:00,369.5594787597656,357.1929077878216,1,1,5.051984460577595
2023-09-14 00:00:00-04:00,372.5814514160156,357.1929077878216,1,1,5.000095717813543
2023-09-15 00:00:00-04:00,366.20172119140625,357.1929077878216,1,1,5.165655742609297
2023-09-18 00:00:00-04:00,366.58349609375,357.1929077878216,1,1,4.991655708227356
2023-09-19 00:00:00-04:00,365.80218505859375,357.1929077878216,1,1,4.909204071958583
2023-09-20 00:00:00-04:00,360.5307922363281,357.1929077878216,1,1,5.042451612311468
2023-09-21 00:00:00-04:00,353.92425537109375,371.1881829965895,-1,-1,5.16618009072211
2023-09-22 00:00:00-04:00,353.97369384765625,371.02277179181885,-1,-1,5.094573640358061
2023-09-25 00:00:00-04:00,355.6549987792969,368.8707601188858,-1,-1,4.997001015965965
2023-09-26 00:00:00-04:00,350.3144226074219,366.7431738110532,-1,-1,5.092185105112619
2023-09-27 00:00:00-04:00,351.13531494140625,365.65129217939017,-1,-1,5.1254731096892625
2023-09-28 00:00:00-04:00,354.0726318359375,365.65129217939017,-1,-1,5.248925538357513
2023-09-29 00:00:00-04:00,354.3297119140625,365.65129217939017,-1,-1,5.2929168859748446
2023-10-02 00:00:00-04:00,357.286865234375,365.65129217939017,-1,-1,5.251110601604096
2023-10-03 00:00:00-04:00,351.0166015625,365.65129217939017,-1,-1,5.439762803776076
2023-10-04 00:00:00-04:00,355.7934875488281,365.65129217939017,-1,-1,5.453166407944929
2023-10-05 00:00:00-04:00,354.7451477050781,365.65129217939017,-1,-1,5.417574503551788
2023-10-06 00:00:00-04:00,360.6891174316406,365.65129217939017,-1,-1,5.811916468226279
2023-10-09 00:00:00-04:00,362.5285949707031,365.65129217939017,-1,-1,5.843948848993791
2023-10-10 00:00:00-04:00,364.5362548828125,365.65129217939017,-1,-1,5.7719670908963225
2023-10-11 00:00:00-04:00,367.1372985839844,348.9714548768748,1,1,5.587154257966316
2023-10-12 00:00:00-04:00,365.86151123046875,349.6572746866682,1,1,5.6288834514745
2023-10-13 00:00:00-04:00,361.26263427734375,349.6572746866682,1,1,5.742515519789912
2023-10-16 00:00:00-04:00,365.34722900390625,349.6572746866682,1,1,5.699681132681449
2023-10-17 00:00:00-04:00,364.1505432128906,349.6572746866682,1,1,5.73478691526105
2023-10-18 00:00:00-04:00,359.3736572265625,349.6572746866682,1,1,5.761733902918564
2023-10-19 00:00:00-04:00,356.0110778808594,349.6572746866682,1,1,5.834791462862283
2023-10-20 00:00:00-04:00,350.70013427734375,349.6572746866682,1,1,5.8185674244091805
2023-10-23 00:00:00-04:00,351.75836181640625,349.6572746866682,1,1,5.977990532096574
2023-10-24 00:00:00-04:00,355.1802673339844,349.6572746866682,1,1,5.850514480829849
2023-10-25 00:00:00-04:00,346.4869689941406,367.71500483236576,-1,-1,6.095249583492804
2023-10-26 00:00:00-04:00,339.88043212890625,361.07532704032553,-1,-1,6.224312261472157
2023-10-27 00:00:00-04:00,341.5122985839844,361.07532704032553,-1,-1,6.145650136804422
2023-10-30 00:00:00-04:00,345.3594970703125,361.07532704032553,-1,-1,6.076136376537316
2023-10-31 00:00:00-04:00,347.0111083984375,361.07532704032553,-1,-1,5.969204052843582
2023-11-01 00:00:00-04:00,353.0341491699219,361.07532704032553,-1,-1,6.013316560573401
2023-11-02 00:00:00-04:00,359.4429016113281,361.07532704032553,-1,-1,6.058515611340782
2023-11-03 00:00:00-04:00,363.6659240722656,344.676406408312,1,1,6.0199511170798425
2023-11-06 00:00:00-05:00,365.1494445800781,346.91586838830534,1,1,5.792699687445466
2023-11-07 00:00:00-05:00,368.60107421875,350.13443721024043,1,1,5.69894814236092
2023-11-08 00:00:00-05:00,368.8384704589844,351.5640941201551,1,1,5.515819714224975
2023-11-09 00:00:00-05:00,366.0,351.6178473264387,1,1,5.49129412486447
2023-11-10 00:00:00-05:00,374.22845458984375,353.6945121955251,1,1,5.697401604722695
2023-11-13 00:00:00-05:00,373.0614318847656,356.0774742880282,1,1,5.512969906601468
2023-11-14 00:00:00-05:00,381.0921630859375,363.2133573957234,1,1,5.758509633674921
2023-11-15 00:00:00-05:00,381.37896728515625,364.96440760417005,1,1,5.5951451504285314
2023-11-16 00:00:00-05:00,381.7052917480469,364.96440760417005,1,1,5.381283339781958
2023-11-17 00:00:00-05:00,381.7943115234375,365.8583900352076,1,1,5.193293397213942
2023-11-20 00:00:00-05:00,386.4425964355469,368.84962010848307,1,1,5.201695973947784
2023-11-21 00:00:00-05:00,384.1976623535156,368.84962010848307,1,1,5.11553604748802
2023-11-22 00:00:00-05:00,385.77008056640625,371.52887081884427,1,1,5.07509230156168
2023-11-24 00:00:00-05:00,385.2261962890625,371.52887081884427,1,1,4.836210964244588
2023-11-27 00:00:00-05:00,384.889892578125,371.52887081884427,1,1,4.693512373706716
2023-11-28 00:00:00-05:00,385.8987121582031,371.52887081884427,1,1,4.551117665654851
2023-11-29 00:00:00-05:00,385.5228576660156,373.82103092208166,1,1,4.556648702661599
2023-11-30 00:00:00-05:00,384.5536193847656,373.82103092208166,1,1,4.5653137925531695
2023-12-01 00:00:00-05:00,385.6514587402344,373.82103092208166,1,1,4.554994259927918
2023-12-04 00:00:00-05:00,382.0711975097656,373.82103092208166,1,1,4.743924068602397
2023-12-05 00:00:00-05:00,383.03057861328125,373.82103092208166,1,1,4.708131411647975
2023-12-06 00:00:00-05:00,380.8152160644531,373.82103092208166,1,1,4.772380921991768
2023-12-07 00:00:00-05:00,386.1360168457031,373.82103092208166,1,1,4.870893626265244
2023-12-08 00:00:00-05:00,387.85693359375,373.82103092208166,1,1,4.815433556421305
2023-12-11 00:00:00-05:00,391.1700439453125,375.0132731667734,1,1,4.772413874064333
2023-12-12 00:00:00-05:00,394.28546142578125,378.0153883239713,1,1,4.740943870037903
2023-12-13 00:00:00-05:00,399.2996826171875,382.7704328199289,1,1,4.804261996490302
2023-12-14 00:00:00-05:00,398.9535217285156,384.23787298071113,1,1,4.882132091606808
2023-12-15 00:00:00-05:00,400.882080078125,386.3324209570056,1,1,4.755935003701561
2023-12-18 00:00:00-05:00,403.4070739746094,388.64618061703646,1,1,4.660995858854774
2023-12-19 00:00:00-05:00,405.46832275390625,391.1795654723664,1,1,4.483793385389501
2023-12-20 00:00:00-05:00,399.44317626953125,391.1795654723664,1,1,4.69935861046316
2023-12-21 00:00:00-05:00,404.0908203125,391.1795654723664,1,1,4.721856642815157
2023-12-22 00:00:00-05:00,404.6954040527344,391.1795654723664,1,1,4.631617015745205
2023-12-26 00:00:00-05:00,407.17279052734375,393.07489010774754,1,1,4.525876074230094
2023-12-27 00:00:00-05:00,408.0016784667969,394.47036360748416,1,1,4.3237052411304875
2023-12-28 00:00:00-05:00,407.8033752441406,395.9627508557484,1,1,4.155096165643824
2023-12-29 00:00:00-05:00,406.0385437011719,395.9627508557484,1,1,4.145840198711431
2024-01-02 00:00:00-05:00,399.1674499511719,395.9627508557484,1,1,4.50693173449156
2024-01-03 00:00:00-05:00,394.9436340332031,409.6027812951659,-1,-1,4.517868573137789
2024-01-04 00:00:00-05:00,392.9111022949219,407.77845467423344,-1,-1,4.4451629028293995
2024-01-05 00:00:00-05:00,393.3770751953125,407.35067329213484,-1,-1,4.426517364225251
2024-01-08 00:00:00-05:00,401.50738525390625,407.35067329213484,-1,-1,4.711610615175935
2024-01-09 00:00:00-05:00,402.3005676269531,407.35067329213484,-1,-1,4.7277580035186215
2024-01-10 00:00:00-05:00,405.0271911621094,407.35067329213484,-1,-1,4.698132063451943
2024-01-11 00:00:00-05:00,405.8699645996094,407.35067329213484,-1,-1,4.855469212828305
2024-01-12 00:00:00-05:00,406.07818603515625,407.35067329213484,-1,-1,4.728196545978796
2024-01-16 00:00:00-05:00,406.0385437011719,407.35067329213484,-1,-1,4.694292361858571
2024-01-17 00:00:00-05:00,403.7481384277344,407.35067329213484,-1,-1,4.82640808619629
2024-01-18 00:00:00-05:00,409.47906494140625,393.0744391545477,1,1,4.932800876722893
2024-01-19 00:00:00-05:00,417.59942626953125,398.91614938777036,1,1,5.171815439478785
2024-01-22 00:00:00-05:00,418.1447448730469,404.15537934942864,1,1,5.058066188938396
2024-01-23 00:00:00-05:00,419.8798522949219,404.15537934942864,1,1,4.918446858643011
2024-01-24 00:00:00-05:00,422.2098693847656,408.9001302485184,1,1,5.018262164933304
2024-01-25 00:00:00-05:00,422.7254333496094,408.9001302485184,1,1,5.0181706164174935
2024-01-26 00:00:00-05:00,420.2070617675781,408.9001302485184,1,1,4.886355883475377
2024-01-29 00:00:00-05:00,424.5101623535156,408.9001302485184,1,1,4.873025064194001
2024-01-30 00:00:00-05:00,421.68438720703125,408.9001302485184,1,1,4.79194734608629
2024-01-31 00:00:00-05:00,413.42523193359375,408.9001302485184,1,1,5.052352377448772
2024-02-01 00:00:00-05:00,418.29345703125,408.9001302485184,1,1,5.074611095109872
2024-02-02 00:00:00-05:00,425.3628845214844,408.9001302485184,1,1,5.304206843769668
2024-02-05 00:00:00-05:00,424.8076477050781,408.9001302485184,1,1,5.251820260094826
2024-02-06 00:00:00-05:00,423.9549255371094,408.9001302485184,1,1,5.23079692011736
2024-02-07 00:00:00-05:00,428.3175354003906,411.6114732243409,1,1,5.228273224569078
2024-02-08 00:00:00-05:00,429.1107177734375,413.7941201455711,1,1,5.006381667037884
2024-02-09 00:00:00-05:00,433.33447265625,416.771300298291,1,1,5.007138116341377
2024-02-12 00:00:00-05:00,431.6390075683594,418.27837188687624,1,1,4.967474636576706
2024-02-13 00:00:00-05:00,424.9067077636719,418.27837188687624,1,1,5.321578338836877
2024-02-14 00:00:00-05:00,429.5370788574219,418.27837188687624,1,1,5.302659049173459
2024-02-15 00:00:00-05:00,430.81610107421875,418.27837188687624,1,1,5.182397287664438
2024-02-16 00:00:00-05:00,426.90960693359375,418.27837188687624,1,1,5.1762465982915575
2024-02-20 00:00:00-05:00,423.6872253417969,418.27837188687624,1,1,5.3072228291636305
2024-02-21 00:00:00-05:00,421.99176025390625,418.27837188687624,1,1,5.331107675002652
2024-02-22 00:00:00-05:00,434.3457946777344,418.27837188687624,1,1,5.907106829666771
2024-02-23 00:00:00-05:00,433.0667724609375,418.27837188687624,1,1,5.825112152075007
2024-02-26 00:00:00-05:00,432.8387451171875,418.27837188687624,1,1,5.567673974225153
2024-02-27 00:00:00-05:00,433.8798522949219,418.27837188687624,1,1,5.3796135319245915
2024-02-28 00:00:00-05:00,431.5696716308594,418.27837188687624,1,1,5.229065116076334
2024-02-29 00:00:00-05:00,435.26788330078125,418.27837188687624,1,1,5.214625117764367
2024-03-01 00:00:00-05:00,441.8216857910156,423.305162890377,1,1,5.378977420961103
2024-03-04 00:00:00-05:00,440.2452392578125,425.65613359755434,1,1,5.155530562378008
2024-03-05 00:00:00-05:00,432.343017578125,425.65613359755434,1,1,5.521693566968847
2024-03-06 00:00:00-05:00,435.0596923828125,425.65613359755434,1,1,5.547962045484689
2024-03-07 00:00:00-05:00,441.6630859375,425.65613359755434,1,1,5.713292324221832
2024-03-08 00:00:00-05:00,435.2877502441406,425.65613359755434,1,1,6.034661073105532
2024-03-11 00:00:00-04:00,433.671630859375,425.65613359755434,1,1,5.857153421652616
2024-03-12 00:00:00-04:00,439.8882751464844,425.65613359755434,1,1,5.974194394415038
2024-03-13 00:00:00-04:00,436.50732421875,425.65613359755434,1,1,5.8689911773378025
2024-03-14 00:00:00-04:00,435.4067077636719,425.65613359755434,1,1,5.849208689280973
2024-03-15 00:00:00-04:00,430.23114013671875,425.65613359755434,1,1,5.884662291391821
2024-03-18 00:00:00-04:00,434.3343811035156,425.65613359755434,1,1,6.00987505155522
2024-03-19 00:00:00-04:00,435.4165344238281,425.65613359755434,1,1,5.981269601266471
2024-03-20 00:00:00-04:00,440.5791015625,425.65613359755434,1,1,5.983070766175812
2024-03-21 00:00:00-04:00,442.6640625,426.4351878315678,1,1,5.950709415613388
2024-03-22 00:00:00-04:00,443.17041015625,426.4351878315678,1,1,5.738403684267279
2024-03-25 00:00:00-04:00,441.5620422363281,426.4351878315678,1,1,5.600832465232094
2024-03-26 00:00:00-04:00,440.1324157714844,426.4351878315678,1,1,5.494362061711109
2024-03-27 00:00:00-04:00,441.6315612792969,426.4351878315678,1,1,5.42882683177687
2024-03-28 00:00:00-04:00,440.81744384765625,426.4351878315678,1,1,5.182175765392984
2024-04-01 00:00:00-04:00,441.75067138671875,426.6777735860775,1,1,5.131847587340219
