Date,open,high,low,close,volume,Dividends,Stock Splits,Capital Gains,volatility,cluster,assigned_centroid,high_centroid,mid_centroid,low_centroid,supertrend,direction,trend_signal,signal_change
2023-03-30 00:00:00-04:00,310.8958644247727,311.960998472299,308.4993579633901,311.3298034667969,58354800,0.0,0.0,0.0,5.693198996115946,,,,,,,,0,0.0
2023-03-31 00:00:00-04:00,311.55660473425087,316.74412891661245,311.2508790981147,316.5074157714844,62138100,0.0,0.0,0.0,5.673204078354128,,,,,,,,0,0.0
2023-04-03 00:00:00-04:00,314.3772018734973,316.00448824358807,313.04582953001625,315.7381896972656,47126800,0.0,0.0,0.0,5.452042294665527,,,,,,,,0,0.0
2023-04-04 00:00:00-04:00,316.1819491628069,317.1977539521813,313.4501021324395,314.67303466796875,45875400,0.0,0.0,0.0,5.281603247173155,,,,,,,,0,0.0
2023-04-05 00:00:00-04:00,313.71647995644787,314.6632424031527,309.7420159293759,311.5665283203125,62795700,0.0,0.0,0.0,5.246544796315126,,,,,,,,0,0.0
2023-04-06 00:00:00-04:00,309.90962019901275,314.16022403032724,308.50920529940885,313.6671142578125,46916500,0.0,0.0,0.0,5.286992189775453,,,,,,,,0,0.0
2023-04-10 00:00:00-04:00,310.72825139060745,313.5389835847597,308.9333242943236,313.4896545410156,45134700,0.0,0.0,0.0,5.231671967146798,,,,,,,,0,0.0
2023-04-11 00:00:00-04:00,313.450192073371,313.50939294427934,310.9649292796458,311.4777526855469,40113600,0.0,0.0,0.0,4.962951136895473,,,,,,,,0,0.0
2023-04-12 00:00:00-04:00,313.44026287136364,314.03200054198334,308.2626109232408,308.72613525390625,62813300,0.0,0.0,0.0,5.043594985080179,,,,,,,,0,0.0
2023-04-13 00:00:00-04:00,310.4915088908906,315.24509466985614,309.3080634082786,314.771728515625,54613800,0.0,0.0,0.0,5.19113142816715,,,,,,,,0,0.0
2023-04-14 00:00:00-04:00,313.2134561861395,315.9452734428983,311.26073068639005,314.1799621582031,56278300,0.0,0.0,0.0,5.140472561001263,,,,,,,,0,0.0
2023-04-17 00:00:00-04:00,313.7657036995013,314.80125215283016,311.6847951616119,314.4461975097656,43007000,0.0,0.0,0.0,4.938071004022965,,,,,,,,0,0.0
2023-04-18 00:00:00-04:00,316.56659478049454,316.9906920487583,313.2627834589524,314.4659423828125,46746900,0.0,0.0,0.0,4.817054762601259,,,,,,,,0,0.0
2023-04-19 00:00:00-04:00,312.0497610576472,315.38318826869596,311.9215476884476,314.31805419921875,38960100,0.0,0.0,0.0,4.681513344365968,,,,,,,,0,0.0
2023-04-20 00:00:00-04:00,311.33967334416934,314.87032633085227,310.62959401594384,311.9215393066406,62462100,0.0,0.0,0.0,4.6374352414202145,,,,,,,,0,0.0
2023-04-21 00:00:00-04:00,311.5566430854937,313.02610068503384,309.7715879849545,312.2469787597656,59002300,0.0,0.0,0.0,4.499142987286125,,,,,,,,0,0.0
2023-04-24 00:00:00-04:00,312.0201365061862,313.36138060660943,309.4165025272029,311.5960693359375,44043100,0.0,0.0,0.0,4.443716496498165,,,,,,,,0,0.0
2023-04-25 00:00:00-04:00,309.9589939143134,310.6296160783143,305.6196333100819,305.7182312011719,57121600,0.0,0.0,0.0,4.596988449433908,,,,,,,,0,0.0
2023-04-26 00:00:00-04:00,309.1207294516199,310.60005911779456,307.0496618995675,307.5723571777344,55400500,0.0,0.0,0.0,4.625472396152786,,,,,,,,0,0.0
2023-04-27 00:00:00-04:00,311.3495401952441,316.4384068529877,310.70847337671853,315.9354553222656,65430400,0.0,0.0,0.0,5.0495301240628425,,,,,,,,0,0.0
2023-04-28 00:00:00-04:00,315.6987099014309,318.20371586021025,314.56456349510773,318.1149597167969,59712600,0.0,0.0,0.0,4.90849234816681,,,,,,,,0,0.0
2023-05-01 00:00:00-04:00,317.6514635745006,319.170250167607,316.6652439862298,317.7500915527344,41013400,0.0,0.0,0.0,4.668143731487845,,,,,,,,0,0.0
2023-05-02 00:00:00-04:00,317.681052874908,318.0065221973887,313.233192845919,314.97882080078125,56519400,0.0,0.0,0.0,4.678662293486028,,,,,,,,0,0.0
2023-05-03 00:00:00-04:00,315.34372490552283,318.0262434878031,312.80913324749747,312.9176330566406,59882100,0.0,0.0,0.0,4.732507088167986,,,,,,,,0,0.0
2023-05-04 00:00:00-04:00,312.6908302750878,313.84472062066396,310.77756155998634,311.8131103515625,50224500,0.0,0.0,0.0,4.56597228541895,,,,,,,,0,0.0
2023-05-05 00:00:00-04:00,314.0813563425048,319.2984664391668,311.8524904216519,318.4404602050781,51806100,0.0,0.0,0.0,4.857910665637487,,,,,,,,0,0.0
2023-05-08 00:00:00-04:00,317.97697346792813,319.57464458926984,316.89212576299326,319.2294616699219,36465800,0.0,0.0,0.0,4.640371481701396,,,,,,,,0,0.0
2023-05-09 00:00:00-04:00,317.56269671236777,318.4305747362994,316.8920746382505,317.2076721191406,31768800,0.0,0.0,0.0,4.410073036698393,,,,,,,,0,0.0
2023-05-10 00:00:00-04:00,319.6534606724128,321.51742998068136,317.16819835841875,320.659423828125,60446600,0.0,0.0,0.0,4.403988895254814,,,,,,,,0,0.0
2023-05-11 00:00:00-04:00,321.21175467291704,322.2472732750786,319.6535107588232,321.7048645019531,44278500,0.0,0.0,0.0,4.222966257354876,,,,,,,,0,0.0
2023-05-12 00:00:00-04:00,322.2373608133659,322.6614580866053,318.4897386240805,320.5509338378906,48432800,0.0,0.0,0.0,4.217841577871871,,,,,,,,0,0.0
2023-05-15 00:00:00-04:00,321.02435275791885,322.5233957202674,319.49569431431365,322.2867126464844,33375600,0.0,0.0,0.0,4.098827560680058,,,,,,,,0,0.0
2023-05-16 00:00:00-04:00,321.56679415232134,324.3676544989381,321.5273369370065,322.6516418457031,40019200,0.0,0.0,0.0,3.9729765608052134,,,,,,,,0,0.0
2023-05-17 00:00:00-04:00,323.7167502706636,327.13893389246783,322.53330466850923,326.55706787109375,47486100,0.0,0.0,0.0,4.036241827120552,,,,,,,,0,0.0
2023-05-18 00:00:00-04:00,326.9514910630182,332.8392229206481,326.93177750714983,332.62225341796875,64213500,0.0,0.0,0.0,4.260833149363934,,,,,,,,0,0.0
2023-05-19 00:00:00-04:00,332.83927878367746,333.5493581755307,330.8076685980766,331.872802734375,61554900,0.0,0.0,0.0,4.108918792172952,,,,,,,,0,0.0
2023-05-22 00:00:00-04:00,331.61632299895837,334.00298754769705,331.6064511724286,332.9871826171875,43015900,0.0,0.0,0.0,3.937680550482502,,,,,,,,0,0.0
2023-05-23 00:00:00-04:00,331.26133897141074,332.41519912946774,328.4111496822459,328.76617431640625,48216700,0.0,0.0,0.0,4.0015157889284145,,,,,,,,0,0.0
2023-05-24 00:00:00-04:00,326.8036326240449,328.32241946102016,325.01857729041427,327.07977294921875,62891200,0.0,0.0,0.0,3.976123912634771,,,,,,,,0,0.0
2023-05-25 00:00:00-04:00,334.4665495417468,336.31077548823083,332.0305857805585,335.0385437011719,66862800,0.0,0.0,0.0,4.501611775272502,2.0,4.462207082668422,6.415832804178957,5.553679329921131,4.462207082668422,347.55730188239994,1.0,1,1.0
2023-05-26 00:00:00-04:00,336.06420527080365,344.4372001619429,335.9655772900047,343.5989074707031,63007000,0.0,0.0,0.0,4.991316243822352,2.0,4.479844054706886,6.415832804178957,5.553679329921131,4.479844054706886,347.55730188239994,1.0,1,0.0
2023-05-30 00:00:00-04:00,347.8494951664809,349.0526842425072,343.7271045983212,345.1571350097656,72652200,0.0,0.0,0.0,5.037562296620526,1.0,5.538933128969686,6.415832804178957,5.538933128969686,4.479844054706886,347.55730188239994,1.0,1,0.0
2023-05-31 00:00:00-04:00,343.56931782471395,345.76859837141154,341.73496381214943,343.1945495605469,65105400,0.0,0.0,0.0,4.937169522884685,2.0,4.494596489164234,6.415832804178957,5.538933128969686,4.494596489164234,347.55730188239994,1.0,1,0.0
2023-06-01 00:00:00-04:00,342.93819104460397,348.49058273770083,341.8829287302261,347.1592102050781,50488600,0.0,0.0,0.0,5.104217971343687,1.0,5.526857707924519,6.415832804178957,5.526857707924519,4.494596489164234,347.55730188239994,1.0,1,0.0
2023-06-02 00:00:00-04:00,348.9244941576787,350.9265188090231,347.1591826842658,349.7627868652344,53372100,0.0,0.0,0.0,4.97052978668505,2.0,4.50946940471176,6.415832804178957,5.526857707924519,4.50946940471176,335.5144425325092,-1.0,-1,-2.0
2023-06-05 00:00:00-04:00,349.54581395195584,352.5735154195462,348.9738198129913,350.00933837890625,47266200,0.0,0.0,0.0,4.833446368672037,2.0,4.519286888468132,6.415832804178957,5.526857707924519,4.519286888468132,337.21580695086436,-1.0,-1,0.0
2023-06-06 00:00:00-04:00,349.39791468735365,350.91670145502445,348.06651207075436,349.9501953125,41390400,0.0,0.0,0.0,4.635120670231844,2.0,4.5226937644023595,6.415832804178957,5.526857707924519,4.5226937644023595,337.21580695086436,-1.0,-1,0.0
2023-06-07 00:00:00-04:00,350.2362278659296,352.1987955554931,343.3819885013453,344.01318359375,69225900,0.0,0.0,0.0,5.053289308623443,1.0,5.514058561997463,6.415832804178957,5.514058561997463,4.5226937644023595,337.21580695086436,-1.0,-1,0.0
2023-06-08 00:00:00-04:00,344.3089834638751,348.7469716835626,344.0821722169705,348.283447265625,47153900,0.0,0.0,0.0,5.02133918674236,1.0,5.501092262648644,6.415832804178957,5.501092262648644,4.5226937644023595,337.21580695086436,-1.0,-1,0.0
2023-06-09 00:00:00-04:00,349.74308153490927,352.73132588966564,348.16512406539636,349.6148681640625,53196900,0.0,0.0,0.0,4.975825450495052,2.0,4.598818233532614,6.415832804178957,5.569482203138672,4.598818233532614,337.21580695086436,-1.0,-1,0.0
2023-06-12 00:00:00-04:00,351.28157593693555,355.62093633300447,350.30522812450465,355.5223083496094,44606500,0.0,0.0,0.0,5.0788497223397435,1.0,5.330234672568373,6.339799373853928,5.330234672568373,4.430823498114388,337.21580695086436,-1.0,-1,0.0
2023-06-13 00:00:00-04:00,358.2837968156723,359.0924741717072,355.0687106613283,358.25421142578125,57097800,0.0,0.0,0.0,4.973341101143659,1.0,5.31515725107603,6.339799373853928,5.31515725107603,4.430823498114388,341.1351206632896,-1.0,-1,0.0
2023-06-14 00:00:00-04:00,358.2639345225066,361.1437086054664,355.4532331224726,360.8576965332031,69525600,0.0,0.0,0.0,5.045054539328668,1.0,5.296307796841226,6.339799373853928,5.296307796841226,4.430823498114388,342.4095474734458,-1.0,-1,0.0
2023-06-15 00:00:00-04:00,359.58551942310453,366.6468554790231,358.96422634708625,365.1576843261719,71138800,0.0,0.0,0.0,5.308811998589485,1.0,5.296620401884931,6.352179491775383,5.296620401884931,4.430823498114388,346.9156797073999,-1.0,-1,0.0
2023-06-16 00:00:00-04:00,367.5838029744037,367.7120163492506,362.41602144512706,362.85980224609375,80932000,0.0,0.0,0.0,5.307530289142889,1.0,5.288757870327076,6.352179491775383,5.288757870327076,4.430823498114388,349.1977452862076,-1.0,-1,0.0
2023-06-20 00:00:00-04:00,361.4021258322462,363.7426675592377,359.36772913310404,362.3403015136719,49204700,0.504,0.0,0.0,5.214271102841967,1.0,5.240848692072851,6.3358502107458134,5.240848692072851,4.39891157357282,349.1977452862076,-1.0,-1,0.0
2023-06-21 00:00:00-04:00,361.1947404349831,361.6292747267149,356.4741453005509,357.4024658203125,53378300,0.0,0.0,0.0,5.279459613869867,1.0,5.219288424745218,6.3358502107458134,5.219288424745218,4.382185846011683,349.1977452862076,-1.0,-1,0.0
2023-06-22 00:00:00-04:00,356.14825550164454,361.77740035261087,355.7433471827791,361.6194152832031,47603000,0.0,0.0,0.0,5.35491896946606,1.0,5.222442623459656,6.352179491775383,5.222442623459656,4.382185846011683,349.1977452862076,-1.0,-1,0.0
2023-06-23 00:00:00-04:00,357.70859960316676,360.34543123864904,356.33588960440903,358.0345153808594,48922900,0.0,0.0,0.0,5.347779640398863,1.0,5.225291192026457,6.368080913110379,5.225291192026457,4.382185846011683,349.1977452862076,-1.0,-1,0.0
2023-06-26 00:00:00-04:00,357.501244746579,360.3059470279924,353.1460464080678,353.23492431640625,52685500,0.0,0.0,0.0,5.528991738351436,1.0,5.220986616876993,6.368080913110379,5.220986616876993,4.382185846011683,349.1977452862076,-1.0,-1,0.0
2023-06-27 00:00:00-04:00,354.7854332472095,360.0393263673244,354.0546392154727,359.3085021972656,49428100,0.0,0.0,0.0,5.656532769608108,1.0,5.240065662490785,6.3722662824781935,5.240065662490785,4.39891157357282,349.1977452862076,-1.0,-1,0.0
2023-06-28 00:00:00-04:00,357.48149097825126,361.9650482603262,357.4024683037584,360.0096740722656,46498000,0.0,0.0,0.0,5.547137488304082,1.0,5.256285915209696,6.3549394698776585,5.256285915209696,4.415005454872792,349.1977452862076,-1.0,-1,0.0
2023-06-29 00:00:00-04:00,359.71337572243283,360.3553219187688,357.63949771011954,359.2887268066406,46151000,0.0,0.0,0.0,5.264006160338602,1.0,5.25645747621256,6.333321030717475,5.25645747621256,4.415005454872792,349.1977452862076,-1.0,-1,0.0
2023-06-30 00:00:00-04:00,362.9821939387317,365.8856589688217,362.66619370164466,364.8289794921875,58712500,0.0,0.0,0.0,5.397298760522849,1.0,5.259519243262784,6.321437796751192,5.259519243262784,4.415005454872792,349.1977452862076,-1.0,-1,0.0
2023-07-03 00:00:00-04:00,365.4709652645846,366.3202631550608,364.3846294781328,365.688232421875,19432900,0.0,0.0,0.0,5.051132252163363,1.0,5.2550854774947116,6.301246165536341,5.2550854774947116,4.415005454872792,349.58718988411266,-1.0,-1,0.0
2023-07-05 00:00:00-04:00,364.1179326600076,367.38679468398846,364.0784213278043,365.67828369140625,34460900,0.0,0.0,0.0,4.876856362565444,1.0,5.238761636193651,6.282364807880963,5.238761636193651,4.39891157357282,350.0163230973154,-1.0,-1,0.0
2023-07-06 00:00:00-04:00,361.9551349406561,363.33773013919415,359.98984556078756,362.893310546875,49374700,0.0,0.0,0.0,4.95801453937077,1.0,5.224988028930606,6.254067625852205,5.224988028930606,4.382185846011683,350.0163230973154,-1.0,-1,0.0
2023-07-07 00:00:00-04:00,362.66625485277115,365.87586543199853,361.4614152144207,361.68853759765625,47133700,0.0,0.0,0.0,4.903658107191477,1.0,5.208793274556307,6.213568369350647,5.208793274556307,4.382185846011683,350.0163230973154,-1.0,-1,0.0
2023-07-10 00:00:00-04:00,361.411983907053,362.4884341970482,358.89368636438644,361.8070068359375,48498800,0.0,0.0,0.0,4.7727670797385064,2.0,4.397208201155022,6.177320242844888,5.1991051601251135,4.397208201155022,350.0163230973154,-1.0,-1,0.0
2023-07-11 00:00:00-04:00,362.2317191272589,364.04884887761943,360.08867358036474,363.5945739746094,38214100,0.0,0.0,0.0,4.691507901490125,2.0,4.408108190056322,6.10210050456056,5.16976414603029,4.408108190056322,350.0163230973154,-1.0,-1,0.0
2023-07-12 00:00:00-04:00,367.7126609963549,369.53967575134754,365.6980050961389,368.18670654296875,61975400,0.0,0.0,0.0,4.8168672890149296,1.0,5.162412128175803,6.089428026691369,5.162412128175803,4.408108190056322,352.1316040392158,-1.0,-1,0.0
2023-07-13 00:00:00-04:00,371.3766598173955,375.26769822680876,370.7939956068306,374.4381408691406,46960000,0.0,0.0,0.0,5.043279728497438,1.0,5.1599808547129795,6.078032723589156,5.1599808547129795,4.408108190056322,357.55090435268073,-1.0,-1,0.0
2023-07-14 00:00:00-04:00,374.8725966127165,378.1019474498736,373.48011593844217,374.35906982421875,55148500,0.0,0.0,0.0,5.001134906790837,1.0,5.156803935754536,6.071049011613175,5.156803935754536,4.408108190056322,360.3206198868943,-1.0,-1,0.0
2023-07-17 00:00:00-04:00,375.07999591125946,378.73402594835727,374.59609506604374,377.8550720214844,40868900,0.0,0.0,0.0,4.938517028525605,1.0,5.1435018784813415,6.039438271477615,5.1435018784813415,4.408108190056322,361.2345548717565,-1.0,-1,0.0
2023-07-18 00:00:00-04:00,377.2131747534531,382.3189377187427,375.27754113789257,380.9461975097656,55262000,0.0,0.0,0.0,5.1488049837580565,1.0,5.143605860937748,6.037968046415409,5.143605860937748,4.408108190056322,363.3674218455044,-1.0,-1,0.0
2023-07-19 00:00:00-04:00,382.0127421930308,383.158329731229,379.5240405920665,380.8572692871094,54093000,0.0,0.0,0.0,4.9973533992985,1.0,5.1407933135985315,6.039106216379288,5.1407933135985315,4.408108190056322,365.91880522085216,-1.0,-1,0.0
2023-07-20 00:00:00-04:00,377.8551257535946,379.32662937388665,371.05076643240756,372.0778503417969,71941700,0.0,0.0,0.0,5.478268344838833,1.0,5.1471607670181605,6.037096432614831,5.1471607670181605,4.408108190056322,365.91880522085216,-1.0,-1,0.0
2023-07-21 00:00:00-04:00,374.46772325279335,375.19854737721033,370.5273187279564,370.96185302734375,60499600,0.0,0.0,0.0,5.397564375280341,1.0,5.160012816716876,6.067224422999313,5.160012816716876,4.408108190056322,365.91880522085216,-1.0,-1,0.0
2023-07-24 00:00:00-04:00,371.93955044519856,372.88761160727756,369.6878863488103,371.5544128417969,40380100,0.0,0.0,0.0,5.177780463599032,1.0,5.160330096125485,6.091966665830459,5.160330096125485,4.408108190056322,365.91880522085216,-1.0,-1,0.0
2023-07-25 00:00:00-04:00,372.26547891151307,375.74172338293687,372.2457081722983,374.0727233886719,38894400,0.0,0.0,0.0,5.078733471353129,1.0,5.153713996444546,6.091966665830459,5.153713996444546,4.408108190056322,365.91880522085216,-1.0,-1,0.0
